0, -14220.0, 0.419
1, -15760.0, 0.4598
2, -16460.0, 0.472
3, -16688.0, 0.4958
4, -16952.0, 0.5098
5, -17160.0, 0.5212
6, -17320.0, 0.5274
7, -17340.0, 0.5444
8, -17428.0, 0.5434
9, -17476.0, 0.5444
10, -17356.0, 0.547
11, -17448.0, 0.549
12, -17524.0, 0.5482
13, -17508.0, 0.5372
14, -17576.0, 0.5384
15, -17696.0, 0.5434
16, -17748.0, 0.543
17, -17728.0, 0.545
18, -17692.0, 0.5388
19, -17644.0, 0.5388
20, -17688.0, 0.5344
21, -17756.0, 0.5394
22, -17656.0, 0.5438
23, -17856.0, 0.5518
24, -17740.0, 0.5544
25, -17672.0, 0.5468
26, -17824.0, 0.5536
27, -17776.0, 0.562
28, -17680.0, 0.561
29, -17676.0, 0.568
30, -17696.0, 0.5762
31, -17688.0, 0.5664
32, -17816.0, 0.5752
33, -17820.0, 0.573
34, -17804.0, 0.5894
35, -17804.0, 0.5804
36, -17848.0, 0.5864
37, -17884.0, 0.5882
38, -17852.0, 0.5894
39, -17864.0, 0.5854
40, -17876.0, 0.5804
41, -17956.0, 0.5844
42, -17940.0, 0.5918
43, -17976.0, 0.585
44, -17964.0, 0.5782
45, -17908.0, 0.5846
46, -17820.0, 0.5744
47, -17812.0, 0.5916
48, -17908.0, 0.6018
49, -17868.0, 0.6074
50, -17860.0, 0.6144
51, -17804.0, 0.6138
52, -17768.0, 0.6198
53, -17744.0, 0.6326
54, -17832.0, 0.6378
55, -17884.0, 0.6368
56, -17976.0, 0.6452
57, -17960.0, 0.6414
58, -17908.0, 0.64
59, -17916.0, 0.645
60, -17964.0, 0.6442
61, -17948.0, 0.63
62, -17892.0, 0.6354
63, -17964.0, 0.6468
64, -17892.0, 0.6458
65, -17952.0, 0.6388
66, -17972.0, 0.6296
67, -17928.0, 0.6228
68, -17868.0, 0.6258
69, -17772.0, 0.627
70, -17860.0, 0.6302
71, -17864.0, 0.6286
72, -17884.0, 0.6364
73, -17940.0, 0.6462
74, -17948.0, 0.6514
75, -17836.0, 0.652
76, -17940.0, 0.6554
77, -17980.0, 0.663
78, -17948.0, 0.6764
79, -18028.0, 0.6822
80, -18008.0, 0.6834
81, -18028.0, 0.685
82, -18052.0, 0.7008
83, -18032.0, 0.703
84, -18092.0, 0.7084
85, -18048.0, 0.709
86, -18044.0, 0.709
87, -18064.0, 0.7122
88, -18092.0, 0.715
89, -18124.0, 0.7182
90, -18116.0, 0.7258
91, -18056.0, 0.7324
92, -18088.0, 0.737
93, -18052.0, 0.7444
94, -18236.0, 0.7486
95, -18260.0, 0.7482
96, -18248.0, 0.75
97, -18276.0, 0.754
98, -18252.0, 0.759
99, -18264.0, 0.7614
100, -18160.0, 0.7618
