0, -9816.0, 0.119
1, -11176.0, 0.12
2, -11780.0, 0.142
3, -12020.0, 0.1582
4, -12388.0, 0.1364
5, -12572.0, 0.1504
6, -12676.0, 0.163
7, -13000.0, 0.191
8, -13084.0, 0.2236
9, -13196.0, 0.217
10, -13180.0, 0.2214
11, -13384.0, 0.2292
12, -13560.0, 0.2118
13, -13492.0, 0.2104
14, -13424.0, 0.2178
15, -13592.0, 0.2186
16, -13636.0, 0.2336
17, -13644.0, 0.2342
18, -13576.0, 0.2454
19, -13688.0, 0.2538
20, -13672.0, 0.2702
21, -13932.0, 0.2738
22, -13992.0, 0.2906
23, -13908.0, 0.2932
24, -13804.0, 0.2976
25, -13792.0, 0.312
26, -13808.0, 0.3144
27, -13876.0, 0.2952
28, -13884.0, 0.3104
29, -13956.0, 0.3084
30, -14052.0, 0.3254
31, -13832.0, 0.3428
32, -14036.0, 0.3514
33, -14008.0, 0.3318
34, -14104.0, 0.3478
35, -14108.0, 0.3486
36, -13952.0, 0.3518
37, -13864.0, 0.3612
38, -13840.0, 0.359
39, -13944.0, 0.3602
40, -14104.0, 0.3552
41, -14116.0, 0.3462
42, -13896.0, 0.3482
43, -14108.0, 0.3594
44, -14380.0, 0.355
45, -14144.0, 0.352
46, -14388.0, 0.3542
47, -14220.0, 0.3478
48, -14376.0, 0.35
49, -14364.0, 0.3344
50, -14312.0, 0.3348
51, -14488.0, 0.344
52, -14284.0, 0.3426
53, -14272.0, 0.3734
54, -14224.0, 0.353
55, -14240.0, 0.368
56, -14400.0, 0.363
57, -14520.0, 0.3658
58, -14580.0, 0.3694
59, -14640.0, 0.3646
60, -14696.0, 0.359
61, -14632.0, 0.3514
62, -14496.0, 0.3584
63, -14724.0, 0.3618
64, -14744.0, 0.3584
65, -14516.0, 0.3548
66, -14652.0, 0.3574
67, -14624.0, 0.372
68, -14576.0, 0.3606
69, -14644.0, 0.3654
70, -14644.0, 0.3536
71, -14628.0, 0.3544
72, -14528.0, 0.3524
73, -14488.0, 0.3522
74, -14444.0, 0.3524
75, -14392.0, 0.3538
76, -14436.0, 0.3418
77, -14484.0, 0.3352
78, -14484.0, 0.3426
79, -14676.0, 0.3476
80, -14524.0, 0.3784
81, -14668.0, 0.3852
82, -14636.0, 0.4032
83, -14664.0, 0.3934
84, -14820.0, 0.4058
85, -14804.0, 0.3998
86, -14820.0, 0.413
87, -14828.0, 0.4158
88, -14680.0, 0.4148
89, -14752.0, 0.4162
90, -14628.0, 0.4154
91, -14520.0, 0.4178
92, -14684.0, 0.4192
93, -14428.0, 0.4272
94, -14464.0, 0.4348
95, -14468.0, 0.4316
96, -14356.0, 0.421
97, -14516.0, 0.4116
98, -14468.0, 0.4116
99, -14444.0, 0.4104
100, -14220.0, 0.419
