0, -27700.0, 2.0388
1, -26232.0, 1.9948
2, -26152.0, 1.9944
3, -25976.0, 1.992
4, -25884.0, 2.0026
5, -25640.0, 2.0216
6, -25700.0, 1.9972
7, -25828.0, 1.9948
8, -25748.0, 1.9918
9, -25812.0, 1.9842
10, -25724.0, 2.0078
11, -25796.0, 1.9766
12, -25796.0, 2.027
13, -25764.0, 2.0262
14, -25784.0, 2.022
15, -25872.0, 2.019
16, -25780.0, 1.9976
17, -25752.0, 1.9968
18, -25816.0, 2.012
19, -25952.0, 1.982
20, -25792.0, 1.9562
21, -25900.0, 1.944
22, -25668.0, 1.9574
23, -25712.0, 1.9536
24, -25896.0, 1.964
25, -26048.0, 1.946
26, -26220.0, 1.986
27, -25752.0, 1.9748
28, -25804.0, 2.0088
29, -25856.0, 1.9988
30, -25748.0, 1.9886
31, -25856.0, 1.997
32, -26108.0, 2.0294
33, -25684.0, 1.9846
34, -25768.0, 1.9972
35, -25972.0, 1.9798
36, -25724.0, 1.988
37, -25800.0, 1.9834
38, -25500.0, 1.9902
39, -25568.0, 1.9802
40, -25664.0, 1.9746
41, -25884.0, 2.0078
42, -25984.0, 1.968
43, -26080.0, 1.994
44, -26136.0, 1.983
45, -25860.0, 1.9978
46, -26024.0, 1.9608
47, -25988.0, 2.008
48, -25888.0, 1.9998
49, -26164.0, 1.994
50, -26248.0, 1.9606
51, -26140.0, 1.925
52, -26008.0, 1.9636
53, -26120.0, 1.9656
54, -25924.0, 2.009
55, -26016.0, 2.0074
56, -26236.0, 2.0272
57, -25736.0, 2.0374
58, -26160.0, 2.0312
59, -25900.0, 2.0388
60, -25952.0, 2.022
61, -25868.0, 2.0376
62, -26016.0, 2.0082
63, -25776.0, 2.0058
64, -25872.0, 2.0008
65, -25792.0, 1.9934
66, -26128.0, 2.025
67, -26176.0, 2.0184
68, -26128.0, 2.0418
69, -25892.0, 2.0376
70, -26108.0, 2.0536
71, -25804.0, 2.0256
72, -25888.0, 2.0164
73, -25976.0, 2.0312
74, -26072.0, 2.0466
75, -25936.0, 2.0716
76, -25932.0, 2.0346
77, -25920.0, 2.0178
78, -25892.0, 2.016
79, -26112.0, 2.0406
80, -26036.0, 2.056
81, -25752.0, 2.0578
82, -25904.0, 2.0628
83, -26048.0, 2.0758
84, -25932.0, 2.0556
85, -25880.0, 2.0356
86, -25848.0, 2.0638
87, -25868.0, 2.029
88, -26004.0, 1.9846
89, -25824.0, 2.013
90, -26032.0, 2.0218
91, -25688.0, 2.0128
92, -25972.0, 2.048
93, -25860.0, 2.0274
94, -25756.0, 2.0308
95, -25820.0, 1.9978
96, -25996.0, 2.0108
97, -25844.0, 2.0046
98, -25852.0, 2.0144
99, -26008.0, 2.0072
100, -25836.0, 2.0046
