0, -25836.0, 2.0046
1, -25036.0, 1.989
2, -25096.0, 2.0056
3, -24912.0, 2.0176
4, -24964.0, 1.9908
5, -24544.0, 1.9916
6, -24980.0, 1.9948
7, -24920.0, 1.956
8, -24804.0, 1.9522
9, -25056.0, 1.9524
10, -25116.0, 1.9538
11, -24956.0, 1.956
12, -24820.0, 1.9944
13, -24944.0, 1.967
14, -25008.0, 1.977
15, -24784.0, 1.989
16, -24764.0, 1.99
17, -24968.0, 2.0254
18, -25208.0, 1.991
19, -24844.0, 1.9748
20, -24744.0, 1.9648
21, -24956.0, 2.0112
22, -24676.0, 1.9974
23, -24852.0, 1.9636
24, -24788.0, 2.003
25, -24896.0, 2.0054
26, -25068.0, 2.0198
27, -24780.0, 1.9858
28, -24704.0, 1.9822
29, -24756.0, 2.0096
30, -24820.0, 2.0024
31, -24804.0, 1.9746
32, -24908.0, 2.0162
33, -25012.0, 2.0032
34, -24664.0, 2.0034
35, -24812.0, 2.0126
36, -25056.0, 2.0242
37, -24940.0, 2.0204
38, -24752.0, 2.0356
39, -24788.0, 2.0242
40, -24816.0, 2.0352
41, -24768.0, 2.013
42, -25048.0, 2.0054
43, -24620.0, 1.996
44, -24644.0, 1.9986
45, -24952.0, 1.9908
46, -24716.0, 1.9872
47, -24644.0, 2.0196
48, -24796.0, 1.9852
49, -24600.0, 1.9958
50, -24756.0, 1.9864
51, -24820.0, 2.0138
52, -24644.0, 2.026
53, -24880.0, 2.0198
54, -24760.0, 2.043
55, -25024.0, 2.027
56, -25104.0, 2.0236
57, -24872.0, 2.0228
58, -24700.0, 2.0018
59, -24940.0, 2.015
60, -24772.0, 2.0046
61, -24844.0, 2.0174
62, -25016.0, 1.978
63, -24992.0, 1.9984
64, -25036.0, 1.9964
65, -24968.0, 2.0008
66, -25028.0, 2.0426
67, -24888.0, 2.017
68, -24968.0, 2.0132
69, -25216.0, 1.9992
70, -25264.0, 2.005
71, -25012.0, 2.0004
72, -24964.0, 2.002
73, -24672.0, 2.0152
74, -24640.0, 2.0204
75, -24748.0, 1.9992
76, -24868.0, 2.0224
77, -25048.0, 2.0036
78, -25004.0, 2.0046
79, -24820.0, 2.0132
80, -24780.0, 1.997
81, -24660.0, 2.008
82, -24620.0, 1.9902
83, -24828.0, 1.9764
84, -24648.0, 1.9948
85, -24764.0, 2.0036
86, -24732.0, 2.0146
87, -24716.0, 2.0246
88, -24720.0, 2.005
89, -24948.0, 2.005
90, -24636.0, 1.9828
91, -24796.0, 1.9732
92, -25056.0, 1.9966
93, -25008.0, 1.9628
94, -25248.0, 2.0152
95, -24856.0, 1.9798
96, -25056.0, 2.0002
97, -24792.0, 1.9932
98, -24976.0, 2.0148
99, -24768.0, 2.006
100, -24760.0, 1.99
