20,200,0.5,0.0,0.0
20,200,1.0,0.0,0.0
20,200,1.5,0.002169596462133768,0.0005394693200663351
20,200,1.8,0.06675419200294809,0.06554892205638468
20,200,2,0.009626368159203985,0.003929601990049747
20,200,2.2,0.18714711566136272,0.3255442107643601
20,200,2.3,0.2297057246847053,0.5601113995241184
20,200,2.4,0.46820394555002776,2.194132877280265
20,200,2.5,0.5726864875621888,3.619932636815917
20,200,2.6,0.38279887544525903,5.832900975889782
20,200,2.8,0.26354452228652664,10.296478500355368
20,200,3.2,0.13474094371890538,2.1513188743781106
20,200,4.0,0.08188513681592048,0.8199703980099495
20,200,4.5,0.057545457895706614,0.4400199004975124
20,200,0.5,0.0,0.0
20,200,1.0,0.0,0.0
20,200,1.5,0.022335433941404144,0.011780597014925365
20,200,1.8,0.026192494318530758,0.007597567716970701
20,200,2,0.057998009950248765,0.03940671641791033
20,200,2.2,0.10256095555281429,0.12335617367706933
20,200,2.3,0.11480536824384685,0.10093716201600701
20,200,2.4,0.2505142689331121,0.5063131218905478
20,200,2.5,0.19626809950248741,3.496880895522388
20,200,2.6,0.27447290176337263,2.9112463643321846
20,200,2.8,0.2021387958168341,4.966399342572847
20,200,3.2,0.1810040617226368,2.023942708333333
20,200,4.0,0.07313731343283575,1.084712873134329
20,200,4.5,0.05183612800196549,0.575858872305141
20,200,0.5,0.0,0.0
20,200,1.0,0.0,0.0
20,200,1.5,0.0003891652846876617,0.00014593698175787714
20,200,1.8,0.05719765370677474,0.054957020453289
20,200,2,0.19095472636815958,0.3779317164179112
20,200,2.2,0.16098083960363466,0.1668191994572591
20,200,2.3,0.851441657497014,3.6524212632489683
20,200,2.4,0.2562657200110564,1.1463496061359888
20,200,2.5,0.3456636815920394,9.316049054726367
20,200,2.6,0.22669625246548328,8.163213069269034
20,200,2.8,0.29716912884556795,7.200621624022751
20,200,3.2,0.144609763681592,3.2531644900497536
20,200,4.0,0.07637238805970142,0.6705253731343278
20,200,4.5,0.052109428167802965,0.4865947484798229
20,200,2.65,0.23429169566903796,3.826961513188776
20,200,2.75,0.26118676041281186,13.763008141112623
20,200,2.85,0.3862137144379672,2.531832242297286
20,200,2.9,0.45601055365266396,1.9412903585520669
20,200,2.65,0.3694993172266112,6.754253825213559
20,200,2.75,0.34637759960527936,8.441643238353686
20,200,2.85,0.46836987729864127,4.557193506153444
20,200,2.9,0.126034748966227,3.459555927260251
20,200,2.65,0.25553060613628215,5.104265652867735
20,200,2.75,0.24471033263434916,3.913554771596566
20,200,2.85,0.3103522094054195,2.5643191935061522
20,200,2.9,0.2172223306771729,5.503179447589635
20,200,2.5,0.34515454726368167,4.966168059701492
20,200,2.6,0.4436864494097565,4.784139303482587
20,200,2.7,0.26417146093947247,1.203113414409435
20,200,2.8,0.159185577215961,0.6206564498933905
20,200,2.65,0.25120534741741624,4.803741011921524
20,200,2.75,0.2712580568233215,7.2556898236092255
20,200,2.85,0.2017117857924904,4.761404905298071
20,200,2.9,0.22176371412852533,5.641736833076
20,200,2.5,0.34233090547263706,6.257296218905471
20,200,2.6,0.2698853366304569,11.818571852277085
20,200,2.7,0.19914965638201315,2.384736871199558
20,200,2.8,0.1639355518326734,4.268492892679462
20,200,2.65,0.2403210717505386,4.199470008448324
