100,600,0.5,0.0,0.0
100,600,1.0,3.161663893510135e-06,6.719467554075086e-07
100,600,1.5,0.001749564059900136,0.0008481268108707644
100,600,1.8,0.010827086214334099,0.02533038639304861
100,600,2,0.01709580831946764,0.04140503753743768
100,600,2.2,0.04003705768622543,0.18976084743609134
100,600,2.25,0.08021911751032221,0.7159651036124977
100,600,2.26,0.05510260667962871,0.6211079097080088
100,600,2.265,0.04940660016038682,0.8304045642251874
100,600,2.27,0.11691985737059234,3.531026635665959
100,600,2.275,0.058313213455575906,2.303991929290013
100,600,2.35,0.07051947083817602,9.316040871795236
100,600,2.5,0.04078243831480857,5.6632659033876855
100,600,2.8,0.01949431437400246,0.6410335391490374
100,600,3.2,0.01836818349625627,0.43770055694675525
100,600,4.0,0.009628492312811982,0.08551573387687181
100,600,4.5,0.006723454351389667,0.0532993812386762
100,600,0.5,0.0,0.0
100,600,1.0,0.00012016133111478787,1.3305024958406819e-05
100,600,1.5,0.001629396221112957,0.0006352852800887332
100,600,1.8,0.01054370781208268,0.01866262887779627
100,600,2,0.027958120998336135,0.10570824432612301
100,600,2.2,0.023162787970462475,0.04306669574950847
100,600,2.25,0.05781601370555253,0.4724922584433353
100,600,2.26,0.09117784609643083,1.888601679383917
100,600,2.265,0.0396515624178909,0.14311464016190797
100,600,2.27,0.08647860968004417,1.122333071840618
100,600,2.275,0.05013585739663057,0.4199995847506902
100,600,2.35,0.052210567707811635,1.2350550154848292
100,600,2.5,0.03505378975307818,2.1635928627753716
100,600,2.8,0.033678275459268596,1.033890337057286
100,600,3.2,0.020596214850249595,0.2204985277038267
100,600,4.0,0.008790832346089844,0.07669931537437605
100,600,4.5,0.007520883912820193,0.056163347694583025
100,600,0.5,0.0,0.0
100,600,1.0,7.976039933449365e-07,1.9940099833619118e-07
100,600,1.5,0.0016102655574043315,0.0006619473322240656
100,600,1.8,0.007279560567777984,0.007357603401737845
100,600,2,0.024318821564059814,0.07521419900166396
100,600,2.2,0.04040932198402111,0.512283520012101
100,600,2.25,0.05943435818984821,0.453923039970419
100,600,2.26,0.05733497159106087,0.7603608342438116
100,600,2.265,0.05092331503852381,1.1996817225742218
100,600,2.27,0.13505354236822337,12.78527062766168
100,600,2.275,0.046885197324187604,2.1520984154321554
100,600,2.35,0.06664939460940693,1.7424201761886213
100,600,2.5,0.044332105605324384,1.457416186462563
100,600,2.8,0.02404830697137421,1.0684403589731404
100,600,3.2,0.020378848429700527,0.38120332749584024
100,600,4.0,0.00879728019966723,0.09225931101497507
100,600,4.5,0.006951563440356582,0.06636934957293397
100,600,0.5,0.0,0.0
100,600,1.0,2.0584359401008143e-06,5.146089850252368e-07
100,600,1.5,0.0013647883453503495,0.00040534699944536263
100,600,1.8,0.010686909800538161,0.016335697762987617
100,600,2,0.013581910415973363,0.01512285244592349
100,600,2.2,0.049905543543130655,0.21913884477386156
100,600,2.25,0.05152557356504593,1.0592003843076352
100,600,2.26,0.04195617771774377,1.29871631122171
100,600,2.265,0.05669872664295359,4.530587651103938
100,600,2.27,0.054130892805495455,4.862543016265109
100,600,2.275,0.07011251829408818,1.442210708745497
100,600,2.35,0.05491678164881376,2.064685732460085
100,600,2.5,0.03714453621564064,1.5703995526389354
100,600,2.8,0.02441302563754289,0.818657349845495
100,600,3.2,0.018068865744592367,0.2709415353993344
100,600,4.0,0.009656722562395997,0.07716018921797006
100,600,4.5,0.006966176701382466,0.054961177947864676
