50,300,3.0,0.00810302263566,0.00175934511628
50,300,3.27777777778,0.0081323524845,0.00158458997917
50,300,3.55555555556,0.0182180881738,0.00414484744186
50,300,3.83333333333,0.0133741778194,0.0034639351495
50,300,4.11111111111,0.0197957629434,0.00652365590734
50,300,4.38888888889,0.0202390774904,0.00638821424618
50,300,4.66666666667,0.0222727225222,0.00815647164689
50,300,4.94444444444,0.01972883886,0.00798767360334
50,300,5.22222222222,0.0220506113918,0.0105427860946
50,300,5.5,0.0185533446045,0.00883389119903
