0, -35644.0, 0.8034
1, -33232.0, 0.6924
2, -32668.0, 0.672
3, -32184.0, 0.6392
4, -31952.0, 0.6028
5, -31756.0, 0.5712
6, -31848.0, 0.5616
7, -31720.0, 0.5518
8, -31620.0, 0.527
9, -31436.0, 0.5264
10, -31284.0, 0.5046
11, -31192.0, 0.4924
12, -31232.0, 0.4844
13, -31172.0, 0.4668
14, -31072.0, 0.4778
15, -31272.0, 0.4722
16, -31288.0, 0.47
17, -31184.0, 0.4848
18, -30984.0, 0.4542
19, -31072.0, 0.4352
20, -31240.0, 0.4392
21, -31276.0, 0.4406
22, -31212.0, 0.4394
23, -30992.0, 0.4328
24, -31144.0, 0.4192
25, -30984.0, 0.44
26, -30772.0, 0.4026
27, -30772.0, 0.4152
28, -30868.0, 0.3958
29, -31024.0, 0.4074
30, -31008.0, 0.4034
31, -31104.0, 0.3696
32, -31000.0, 0.3708
33, -30780.0, 0.3598
34, -30952.0, 0.3452
35, -31060.0, 0.3418
36, -30768.0, 0.345
37, -30916.0, 0.3322
38, -30796.0, 0.331
39, -30820.0, 0.3246
40, -30720.0, 0.3336
41, -30436.0, 0.3222
42, -30608.0, 0.3356
43, -30664.0, 0.3168
44, -30624.0, 0.3244
45, -30300.0, 0.3178
46, -30344.0, 0.3096
47, -30392.0, 0.2886
48, -30648.0, 0.2654
49, -30376.0, 0.2652
50, -30352.0, 0.2742
51, -30532.0, 0.2676
52, -30492.0, 0.2678
53, -30252.0, 0.2616
54, -30376.0, 0.2688
55, -30412.0, 0.2482
56, -30380.0, 0.2584
57, -30748.0, 0.2756
58, -30928.0, 0.289
59, -30536.0, 0.281
60, -30632.0, 0.2702
61, -30520.0, 0.2526
62, -30616.0, 0.2194
63, -30540.0, 0.2294
64, -30504.0, 0.2458
65, -30760.0, 0.2164
66, -30736.0, 0.219
67, -30492.0, 0.2146
68, -30636.0, 0.2126
69, -30516.0, 0.2114
70, -30480.0, 0.2094
71, -30652.0, 0.2224
72, -30424.0, 0.2148
73, -30352.0, 0.1944
74, -30536.0, 0.1956
75, -30164.0, 0.1662
76, -30384.0, 0.2004
77, -30524.0, 0.1796
78, -30144.0, 0.1728
79, -30320.0, 0.1782
80, -30312.0, 0.1586
81, -30388.0, 0.1642
82, -30380.0, 0.1502
83, -30168.0, 0.1586
84, -30268.0, 0.1248
85, -30308.0, 0.1202
86, -30348.0, 0.1284
87, -30344.0, 0.1278
88, -30240.0, 0.1266
89, -30448.0, 0.1294
90, -30524.0, 0.0894
91, -30504.0, 0.0856
92, -30492.0, 0.0794
93, -30336.0, 0.0818
94, -30412.0, 0.0672
95, -30344.0, 0.0618
96, -30288.0, 0.0854
97, -30328.0, 0.0768
98, -30336.0, 0.0788
99, -30216.0, 0.0828
100, -30296.0, 0.06
