0, -27348.0, -0.0284
1, -26288.0, -0.0242
2, -26172.0, -0.0212
3, -26368.0, -0.0052
4, -26340.0, 0.0022
5, -26264.0, -0.0248
6, -26136.0, -0.0044
7, -26472.0, -0.0342
8, -26596.0, -0.0362
9, -26352.0, -0.0284
10, -26236.0, -0.0382
11, -25992.0, -0.0616
12, -26084.0, -0.0486
13, -26072.0, -0.0506
14, -25924.0, -0.0234
15, -26192.0, -0.0002
16, -26076.0, 0.016
17, -25908.0, 0.0072
18, -25976.0, -0.0002
19, -26156.0, -0.0224
20, -26208.0, -0.0116
21, -26164.0, -0.001
22, -26004.0, 0.0206
23, -26096.0, 0.0204
24, -26292.0, 0.0178
25, -26268.0, 0.0182
26, -26160.0, 0.0298
27, -26196.0, 0.0308
28, -26092.0, 0.0166
29, -26064.0, 0.027
30, -26088.0, 0.0214
31, -25812.0, 0.015
32, -25884.0, -0.0028
33, -25948.0, -0.0246
34, -25836.0, -0.0098
35, -26272.0, -0.009
36, -26136.0, -0.0108
37, -26356.0, -0.0032
38, -26076.0, -0.0036
39, -26136.0, -0.007
40, -26076.0, -0.0182
41, -26084.0, -0.0008
42, -26024.0, -0.0176
43, -25852.0, -0.005
44, -26228.0, -0.008
45, -26220.0, 0.0136
46, -26292.0, 0.005
47, -26284.0, 0.0148
48, -26412.0, 0.0216
49, -26224.0, -0.0008
50, -26028.0, -0.0006
51, -25932.0, 0.0028
52, -26076.0, 0.0178
53, -26196.0, -0.0104
54, -26316.0, -0.0046
55, -26160.0, 0.013
56, -25872.0, 0.0292
57, -26320.0, 0.036
58, -26436.0, 0.07
59, -26480.0, 0.041
60, -26144.0, 0.0596
61, -26072.0, 0.0316
62, -26032.0, 0.027
63, -26252.0, 0.0336
64, -26132.0, 0.0226
65, -26144.0, 0.0258
66, -26004.0, -0.0074
67, -26200.0, 0.0058
68, -26380.0, 0.017
69, -26276.0, 0.035
70, -26420.0, -0.0032
71, -26356.0, 0.0234
72, -25948.0, 0.0142
73, -25964.0, -0.021
74, -26284.0, -0.0354
75, -26140.0, -0.0446
76, -26352.0, -0.0344
77, -26248.0, -0.0252
78, -26504.0, -0.0138
79, -26176.0, -0.0078
80, -26116.0, -0.0206
81, -26164.0, -0.0128
82, -26184.0, 0.008
83, -25996.0, 0.033
84, -25948.0, 0.0098
85, -26044.0, 0.032
86, -26000.0, 0.0154
87, -26396.0, 0.0238
88, -26328.0, 0.0136
89, -26184.0, -0.0062
90, -26316.0, 0.012
91, -26068.0, -0.0086
92, -25860.0, -0.0102
93, -26192.0, 0.0132
94, -26076.0, 0.0094
95, -25712.0, 0.016
96, -25904.0, -0.0078
97, -25964.0, -0.022
98, -26124.0, -0.0304
99, -25932.0, -0.022
100, -26056.0, -0.0114
