0, -33968.0, 1.4602
1, -31500.0, 1.545
2, -31092.0, 1.5748
3, -31056.0, 1.5904
4, -30996.0, 1.6166
5, -30824.0, 1.6274
6, -30784.0, 1.6264
7, -30580.0, 1.6376
8, -30520.0, 1.682
9, -30492.0, 1.6818
10, -30384.0, 1.7014
11, -30600.0, 1.6976
12, -30236.0, 1.7172
13, -30360.0, 1.745
14, -30100.0, 1.7488
15, -30072.0, 1.7718
16, -30300.0, 1.7864
17, -30276.0, 1.7878
18, -30356.0, 1.8006
19, -30164.0, 1.8192
20, -30068.0, 1.8406
21, -30104.0, 1.8422
22, -30324.0, 1.8358
23, -29936.0, 1.8352
24, -30140.0, 1.8422
25, -30228.0, 1.851
26, -30204.0, 1.8356
27, -30136.0, 1.8174
28, -30132.0, 1.8412
29, -30176.0, 1.833
30, -30076.0, 1.851
31, -30084.0, 1.8702
32, -30048.0, 1.8836
33, -30152.0, 1.9054
34, -30088.0, 1.9232
35, -30304.0, 1.9276
36, -30284.0, 1.9368
37, -30260.0, 1.955
38, -30036.0, 1.9806
39, -29980.0, 1.977
40, -30100.0, 1.9616
41, -30220.0, 1.9438
42, -30200.0, 1.9672
43, -30144.0, 1.9688
44, -30300.0, 1.9664
45, -30076.0, 1.981
46, -29916.0, 1.9818
47, -29892.0, 1.979
48, -29856.0, 2.0038
49, -30024.0, 2.0242
50, -29984.0, 2.0038
51, -30132.0, 2.0172
52, -30064.0, 2.023
53, -30032.0, 1.9998
54, -30224.0, 1.9864
55, -29812.0, 2.0004
56, -30216.0, 2.006
57, -29980.0, 2.0342
58, -30180.0, 2.053
59, -30040.0, 2.0644
60, -29884.0, 2.043
61, -30052.0, 2.0346
62, -30012.0, 2.068
63, -29780.0, 2.0498
64, -30268.0, 2.0768
65, -30164.0, 2.0948
66, -30240.0, 2.1026
67, -30144.0, 2.095
68, -30256.0, 2.098
69, -30200.0, 2.1086
70, -29916.0, 2.0926
71, -30040.0, 2.1046
72, -29836.0, 2.1338
73, -30028.0, 2.1292
74, -29880.0, 2.1206
75, -29800.0, 2.1254
76, -29944.0, 2.1252
77, -30052.0, 2.107
78, -30036.0, 2.1058
79, -29984.0, 2.0988
80, -29988.0, 2.1058
81, -29760.0, 2.0794
82, -29820.0, 2.0908
83, -29564.0, 2.0882
84, -29700.0, 2.0848
85, -29776.0, 2.0918
86, -29752.0, 2.094
87, -29840.0, 2.062
88, -29644.0, 2.0938
89, -29740.0, 2.0994
90, -29860.0, 2.0928
91, -29960.0, 2.1048
92, -29732.0, 2.1138
93, -29828.0, 2.1032
94, -29948.0, 2.1242
95, -30236.0, 2.1044
96, -29992.0, 2.1144
97, -29800.0, 2.0896
98, -29864.0, 2.087
99, -30156.0, 2.0934
100, -29980.0, 2.0772
